# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
IndexesFlusher.totalFlushesRetried,1772426943517000000,1772427003517000000,0
Indexes.allKeys.lookupDuration90PMs,1772426943517000000,1772427003517000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1772426943517000000,1772427003517000000,0
Indexes.allKeys.lookupDurationMaxMs,1772426943517000000,1772427003517000000,0.0
IndexesFlusher.totalFlushes,1772426943517000000,1772427003517000000,118
VFSFlusher.totalFlushes,1772426943517000000,1772427003517000000,0
FlushQueue.waitingTimeMaxNs,1772426943517000000,1772427003517000000,1449983
NonBlockingReadAction.finalizedExecutionsCount,1772426943517000000,1772427003517000000,2
FlushQueue.executionTimeMaxNs,1772426943517000000,1772427003517000000,802815
FlushQueue.executionTime90PNs,1772426943517000000,1772427003517000000,55295
AWTEventQueue.dispatchTimeMaxNs,1772426943517000000,1772427003517000000,2768895
NonBlockingReadAction.failedExecutionTimeUs,1772426943517000000,1772427003517000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1772426943517000000,1772427003517000000,357
FlushQueue.queueSizeAvg,1772426943517000000,1772427003517000000,0.0
FlushQueue.waitingTimeAvgNs,1772426943517000000,1772427003517000000,128785.45454545454
NonBlockingReadAction.failedExecutionsCount,1772426943517000000,1772427003517000000,0
FlushQueue.waitingTime90PNs,1772426943517000000,1772427003517000000,218111
FlushQueue.queueSize90P,1772426943517000000,1772427003517000000,0
FlushQueue.queueSizeMax,1772426943517000000,1772427003517000000,0
AWTEventQueue.eventsDispatched,1772426943517000000,1772427003517000000,3376
FlushQueue.tasksExecuted,1772426943517000000,1772427003517000000,121
AWTEventQueue.dispatchTime90PNs,1772426943517000000,1772427003517000000,189439
FlushQueue.executionTimeAvgNs,1772426943517000000,1772427003517000000,44602.97520661157
AWTEventQueue.dispatchTimeTotalNS,1772426943517000000,1772427003517000000,288158301
AWTEventQueue.dispatchTimeAvgNs,1772426943517000000,1772427003517000000,85348.69431279621
FileNameCache.totalMisses,1772426943517000000,1772427003517000000,0
FileNameCache.queries,1772426943517000000,1772427003517000000,3040
FileNameCache.fastMisses,1772426943517000000,1772427003517000000,342
JVM.maxHeapBytes,1772426943517000000,1772427003517000000,2147483648
JVM.GC.collectionTimesMs,1772426943517000000,1772427003517000000,0
JVM.threadCount,1772426943517000000,1772427003517000000,57
JVM.usedHeapBytes,1772426943517000000,1772427003517000000,795991024
JVM.usedNativeBytes,1772426943517000000,1772427003517000000,396831352
JVM.GC.collections,1772426943517000000,1772427003517000000,0
OS.loadAverage,1772426943517000000,1772427003517000000,3.33984375
JVM.totalCpuTimeMs,1772426943517000000,1772427003517000000,1705
JVM.maxNativeBytes,1772426943517000000,1772427003517000000,-1
jps.apply.loaded.storage.ms,1772427003517000000,1772427063518000000,998
workspaceModel.mutableEntityStorage.add.diff.ms,1772427003517000000,1772427063518000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772427003517000000,1772427063518000000,2
jps.save.changed.project.entities.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772427003517000000,1772427063518000000,0
jps.library.entities.serializer.save.entities.ms,1772427003517000000,1772427063518000000,0
workspaceModel.sync.entities.ms,1772427003517000000,1772427063518000000,0
jps.module.iml.entities.serializer.load.entities.ms,1772427003517000000,1772427063518000000,88
workspaceModel.global.apply.state.to.project.ms,1772427003517000000,1772427063518000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772427003517000000,1772427063518000000,1139
jps.global.handle.before.change.events.ms,1772427003517000000,1772427063518000000,0
jps.global.initialize.library.bridges.ms,1772427003517000000,1772427063518000000,0
jps.save.global.entities.ms,1772427003517000000,1772427063518000000,0
workspaceModel.global.updates.count,1772427003517000000,1772427063518000000,0
jps.library.entities.serializer.load.entities.ms,1772427003517000000,1772427063518000000,0
jps.global.get.libraries.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772427003517000000,1772427063518000000,5
jps.global.get.library.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772427003517000000,1772427063518000000,1
jps.artifact.entities.serializer.load.entities.ms,1772427003517000000,1772427063518000000,0
workspaceModel.moduleBridge.update.option.ms,1772427003517000000,1772427063518000000,0
workspaceModel.global.updates.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772427003517000000,1772427063518000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772427003517000000,1772427063518000000,0
jps.app.storage.content.writer.save.component.ms,1772427003517000000,1772427063518000000,0
jps.load.initial.state.ms,1772427003517000000,1772427063518000000,2
workspaceModel.save.cache.to.file.ms,1772427003517000000,1772427063518000000,27
workspaceModel.mutableEntityStorage.entities.ms,1772427003517000000,1772427063518000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1772427003517000000,1772427063518000000,14
jps.load.project.to.empty.storage.ms,1772427003517000000,1772427063518000000,117
workspaceModel.load.cache.from.file.ms,1772427003517000000,1772427063518000000,0
jps.artifact.entities.serializer.save.entities.ms,1772427003517000000,1772427063518000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1772427003517000000,1772427063518000000,0
jps.project.serializers.load.ms,1772427003517000000,1772427063518000000,99
workspaceModel.orphan.listener.update.ms,1772427003517000000,1772427063518000000,0
jps.storage.jps.conf.reader.load.component.ms,1772427003517000000,1772427063518000000,5
jps.global.handle.changed.events.ms,1772427003517000000,1772427063518000000,0
jps.facet.change.listener.init.bridge.ms,1772427003517000000,1772427063518000000,0
jps.app.storage.content.reader.load.component.ms,1772427003517000000,1772427063518000000,0
jps.project.serializers.save.ms,1772427003517000000,1772427063518000000,0
jps.global.get.library.by.name.ms,1772427003517000000,1772427063518000000,0
jps.module.iml.entities.serializer.save.entities.ms,1772427003517000000,1772427063518000000,0
workspaceModel.moduleBridge.before.changed.ms,1772427003517000000,1772427063518000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772427003517000000,1772427063518000000,6
workspaceModel.global.apply.state.to.project.builder.ms,1772427003517000000,1772427063518000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1772427003517000000,1772427063518000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772427003517000000,1772427063518000000,10
workspaceModel.mutableEntityStorage.remove.entity.ms,1772427003517000000,1772427063518000000,0
jps.reload.project.entities.ms,1772427003517000000,1772427063518000000,0
jps.facet.change.listener.process.change.events.ms,1772427003517000000,1772427063518000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772427003517000000,1772427063518000000,0
jps.facet.change.listener.before.change.events.ms,1772427003517000000,1772427063518000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772427003517000000,1772427063518000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772427003517000000,1772427063518000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772427003517000000,1772427063518000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772427003517000000,1772427063518000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1772427003517000000,1772427063518000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772427003517000000,1772427063518000000,0
FilePageCache.pageFastCacheHits,1772427003517000000,1772427063518000000,857
DirectByteBufferAllocator.misses,1772427003517000000,1772427063518000000,0
FilePageCache.pageHits,1772427003517000000,1772427063518000000,0
StorageLockContext.competingThreads.avg,1772427003517000000,1772427063518000000,0.0
FilePageCache.totalPageDisposalsUs,1772427003517000000,1772427063518000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1772427003517000000,1772427063518000000,0
FilePageCache.uncachedFileAccess,1772427003517000000,1772427063518000000,0
StreamlinedBlobStorage.recordsDeleted,1772427003517000000,1772427063518000000,0
FilePageCache.pageLoads,1772427003517000000,1772427063518000000,0
FilePageCache.capacityInBytes,1772427003517000000,1772427063518000000,524288000
DirectByteBufferAllocator.disposed,1772427003517000000,1772427063518000000,0
StorageLockContext.competingThreads.90P,1772427003517000000,1772427063518000000,0
DirectByteBufferAllocator.hits,1772427003517000000,1772427063518000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772427003517000000,1772427063518000000,0
StreamlinedBlobStorage.recordsRelocated,1772427003517000000,1772427063518000000,0
FilePageCache.disposedBuffers,1772427003517000000,1772427063518000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772427003517000000,1772427063518000000,0
FilePageCache.totalPageLoadsUs,1772427003517000000,1772427063518000000,0
FilePageCache.maxCacheSizeInBytes,1772427003517000000,1772427063518000000,348217344
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772427003517000000,1772427063518000000,348217344
DirectByteBufferAllocator.reclaimed,1772427003517000000,1772427063518000000,0
FilePageCache.maxRegisteredFiles,1772427003517000000,1772427063518000000,666
StorageLockContext.competingThreads.max,1772427003517000000,1772427063518000000,0
StreamlinedBlobStorage.recordsAllocated,1772427003517000000,1772427063518000000,0
workspaceModel.init.bridges.ms,1772427003517000000,1772427063518000000,1
workspaceModel.updates.ms,1772427003517000000,1772427063518000000,56
workspaceModel.loading.from.cache.ms,1772427003517000000,1772427063518000000,9
workspaceModel.update.unloaded.entities.ms,1772427003517000000,1772427063518000000,0
workspaceModel.updates.precise.ms,1772427003517000000,1772427063518000000,5
workspaceModel.replace.project.model.ms,1772427003517000000,1772427063518000000,0
workspaceModel.collect.changes.ms,1772427003517000000,1772427063518000000,0
workspaceModel.check.recursive.update.ms,1772427003517000000,1772427063518000000,0
workspaceModel.to.snapshot.ms,1772427003517000000,1772427063518000000,2
workspaceModel.initializing.ms,1772427003517000000,1772427063518000000,1
workspaceModel.loading.total.ms,1772427003517000000,1772427063518000000,13
workspaceModel.pre.handlers.ms,1772427003517000000,1772427063518000000,1
workspaceModel.updates.count,1772427003517000000,1772427063518000000,1
IndexesFlusher.totalFlushingTimeUs,1772427003517000000,1772427063518000000,475144
Indexes.allKeys.lookups,1772427003517000000,1772427063518000000,0.0
Indexes.stubs.lookupDuration90PMs,1772427003517000000,1772427063518000000,0.0
Indexes.entries.lookupDurationMaxMs,1772427003517000000,1772427063518000000,1.0
Indexes.stubs.lookupDurationMaxMs,1772427003517000000,1772427063518000000,0.0
Indexes.stubs.lookupDurationAvgMs,1772427003517000000,1772427063518000000,0.0
VFSFlusher.totalFlushingTimeUs,1772427003517000000,1772427063518000000,345
Indexes.entries.lookupDurationAvgMs,1772427003517000000,1772427063518000000,1.0
VFSFlusher.totalFlushesRetried,1772427003517000000,1772427063518000000,0
VFSFlusher.totalContentionQuotaSpent,1772427003517000000,1772427063518000000,0
Indexes.entries.lookups,1772427003517000000,1772427063518000000,1.0
Indexes.allKeys.lookupDurationAvgMs,1772427003517000000,1772427063518000000,0.0
Indexes.stubs.lookups,1772427003517000000,1772427063518000000,0.0
Indexes.entries.lookupDuration90PMs,1772427003517000000,1772427063518000000,1.0
IndexesFlusher.totalFlushesRetried,1772427003517000000,1772427063518000000,0
Indexes.allKeys.lookupDuration90PMs,1772427003517000000,1772427063518000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1772427003517000000,1772427063518000000,0
Indexes.allKeys.lookupDurationMaxMs,1772427003517000000,1772427063518000000,0.0
IndexesFlusher.totalFlushes,1772427003517000000,1772427063518000000,118
VFSFlusher.totalFlushes,1772427003517000000,1772427063518000000,1
FlushQueue.waitingTimeMaxNs,1772427003517000000,1772427063518000000,464895
NonBlockingReadAction.finalizedExecutionsCount,1772427003517000000,1772427063518000000,8
FlushQueue.executionTimeMaxNs,1772427003517000000,1772427063518000000,966655
FlushQueue.executionTime90PNs,1772427003517000000,1772427063518000000,60927
AWTEventQueue.dispatchTimeMaxNs,1772427003517000000,1772427063518000000,2342911
NonBlockingReadAction.failedExecutionTimeUs,1772427003517000000,1772427063518000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1772427003517000000,1772427063518000000,58303
FlushQueue.queueSizeAvg,1772427003517000000,1772427063518000000,0.0
FlushQueue.waitingTimeAvgNs,1772427003517000000,1772427063518000000,104077.6393442623
NonBlockingReadAction.failedExecutionsCount,1772427003517000000,1772427063518000000,0
FlushQueue.waitingTime90PNs,1772427003517000000,1772427063518000000,162815
FlushQueue.queueSize90P,1772427003517000000,1772427063518000000,0
FlushQueue.queueSizeMax,1772427003517000000,1772427063518000000,0
AWTEventQueue.eventsDispatched,1772427003517000000,1772427063518000000,3397
FlushQueue.tasksExecuted,1772427003517000000,1772427063518000000,122
AWTEventQueue.dispatchTime90PNs,1772427003517000000,1772427063518000000,115199
FlushQueue.executionTimeAvgNs,1772427003517000000,1772427063518000000,47566.688524590165
AWTEventQueue.dispatchTimeTotalNS,1772427003517000000,1772427063518000000,210699347
AWTEventQueue.dispatchTimeAvgNs,1772427003517000000,1772427063518000000,62025.49779216956
FileNameCache.totalMisses,1772427003517000000,1772427063518000000,0
FileNameCache.queries,1772427003517000000,1772427063518000000,1375332
FileNameCache.fastMisses,1772427003517000000,1772427063518000000,42823
JVM.maxHeapBytes,1772427003517000000,1772427063518000000,2147483648
JVM.GC.collectionTimesMs,1772427003517000000,1772427063518000000,0
JVM.threadCount,1772427003517000000,1772427063518000000,60
JVM.usedHeapBytes,1772427003517000000,1772427063518000000,903994352
JVM.usedNativeBytes,1772427003517000000,1772427063518000000,400263184
JVM.GC.collections,1772427003517000000,1772427063518000000,0
OS.loadAverage,1772427003517000000,1772427063518000000,2.171875
JVM.totalCpuTimeMs,1772427003517000000,1772427063518000000,2373
JVM.maxNativeBytes,1772427003517000000,1772427063518000000,-1
jps.apply.loaded.storage.ms,1772427063518000000,1772427123517000000,998
workspaceModel.mutableEntityStorage.add.diff.ms,1772427063518000000,1772427123517000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772427063518000000,1772427123517000000,2
jps.save.changed.project.entities.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772427063518000000,1772427123517000000,0
jps.library.entities.serializer.save.entities.ms,1772427063518000000,1772427123517000000,0
workspaceModel.sync.entities.ms,1772427063518000000,1772427123517000000,0
jps.module.iml.entities.serializer.load.entities.ms,1772427063518000000,1772427123517000000,88
workspaceModel.global.apply.state.to.project.ms,1772427063518000000,1772427123517000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772427063518000000,1772427123517000000,1139
jps.global.handle.before.change.events.ms,1772427063518000000,1772427123517000000,0
jps.global.initialize.library.bridges.ms,1772427063518000000,1772427123517000000,0
jps.save.global.entities.ms,1772427063518000000,1772427123517000000,0
workspaceModel.global.updates.count,1772427063518000000,1772427123517000000,0
jps.library.entities.serializer.load.entities.ms,1772427063518000000,1772427123517000000,0
jps.global.get.libraries.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772427063518000000,1772427123517000000,5
jps.global.get.library.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772427063518000000,1772427123517000000,1
jps.artifact.entities.serializer.load.entities.ms,1772427063518000000,1772427123517000000,0
workspaceModel.moduleBridge.update.option.ms,1772427063518000000,1772427123517000000,0
workspaceModel.global.updates.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772427063518000000,1772427123517000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772427063518000000,1772427123517000000,0
jps.app.storage.content.writer.save.component.ms,1772427063518000000,1772427123517000000,0
jps.load.initial.state.ms,1772427063518000000,1772427123517000000,2
workspaceModel.save.cache.to.file.ms,1772427063518000000,1772427123517000000,27
workspaceModel.mutableEntityStorage.entities.ms,1772427063518000000,1772427123517000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1772427063518000000,1772427123517000000,14
jps.load.project.to.empty.storage.ms,1772427063518000000,1772427123517000000,117
workspaceModel.load.cache.from.file.ms,1772427063518000000,1772427123517000000,0
jps.artifact.entities.serializer.save.entities.ms,1772427063518000000,1772427123517000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1772427063518000000,1772427123517000000,0
jps.project.serializers.load.ms,1772427063518000000,1772427123517000000,99
workspaceModel.orphan.listener.update.ms,1772427063518000000,1772427123517000000,0
jps.storage.jps.conf.reader.load.component.ms,1772427063518000000,1772427123517000000,5
jps.global.handle.changed.events.ms,1772427063518000000,1772427123517000000,0
jps.facet.change.listener.init.bridge.ms,1772427063518000000,1772427123517000000,0
jps.app.storage.content.reader.load.component.ms,1772427063518000000,1772427123517000000,0
jps.project.serializers.save.ms,1772427063518000000,1772427123517000000,0
jps.global.get.library.by.name.ms,1772427063518000000,1772427123517000000,0
jps.module.iml.entities.serializer.save.entities.ms,1772427063518000000,1772427123517000000,0
workspaceModel.moduleBridge.before.changed.ms,1772427063518000000,1772427123517000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772427063518000000,1772427123517000000,6
workspaceModel.global.apply.state.to.project.builder.ms,1772427063518000000,1772427123517000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1772427063518000000,1772427123517000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772427063518000000,1772427123517000000,10
workspaceModel.mutableEntityStorage.remove.entity.ms,1772427063518000000,1772427123517000000,0
jps.reload.project.entities.ms,1772427063518000000,1772427123517000000,0
jps.facet.change.listener.process.change.events.ms,1772427063518000000,1772427123517000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772427063518000000,1772427123517000000,0
jps.facet.change.listener.before.change.events.ms,1772427063518000000,1772427123517000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772427063518000000,1772427123517000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772427063518000000,1772427123517000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772427063518000000,1772427123517000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772427063518000000,1772427123517000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1772427063518000000,1772427123517000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772427063518000000,1772427123517000000,0
FilePageCache.pageFastCacheHits,1772427063518000000,1772427123517000000,0
DirectByteBufferAllocator.misses,1772427063518000000,1772427123517000000,0
FilePageCache.pageHits,1772427063518000000,1772427123517000000,0
StorageLockContext.competingThreads.avg,1772427063518000000,1772427123517000000,0.0
FilePageCache.totalPageDisposalsUs,1772427063518000000,1772427123517000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1772427063518000000,1772427123517000000,0
FilePageCache.uncachedFileAccess,1772427063518000000,1772427123517000000,0
StreamlinedBlobStorage.recordsDeleted,1772427063518000000,1772427123517000000,0
FilePageCache.pageLoads,1772427063518000000,1772427123517000000,0
FilePageCache.capacityInBytes,1772427063518000000,1772427123517000000,524288000
DirectByteBufferAllocator.disposed,1772427063518000000,1772427123517000000,0
StorageLockContext.competingThreads.90P,1772427063518000000,1772427123517000000,0
DirectByteBufferAllocator.hits,1772427063518000000,1772427123517000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772427063518000000,1772427123517000000,0
StreamlinedBlobStorage.recordsRelocated,1772427063518000000,1772427123517000000,0
FilePageCache.disposedBuffers,1772427063518000000,1772427123517000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772427063518000000,1772427123517000000,0
FilePageCache.totalPageLoadsUs,1772427063518000000,1772427123517000000,0
FilePageCache.maxCacheSizeInBytes,1772427063518000000,1772427123517000000,348217344
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772427063518000000,1772427123517000000,348217344
DirectByteBufferAllocator.reclaimed,1772427063518000000,1772427123517000000,0
FilePageCache.maxRegisteredFiles,1772427063518000000,1772427123517000000,666
StorageLockContext.competingThreads.max,1772427063518000000,1772427123517000000,0
StreamlinedBlobStorage.recordsAllocated,1772427063518000000,1772427123517000000,0
workspaceModel.init.bridges.ms,1772427063518000000,1772427123517000000,1
workspaceModel.updates.ms,1772427063518000000,1772427123517000000,56
workspaceModel.loading.from.cache.ms,1772427063518000000,1772427123517000000,9
workspaceModel.update.unloaded.entities.ms,1772427063518000000,1772427123517000000,0
workspaceModel.updates.precise.ms,1772427063518000000,1772427123517000000,5
workspaceModel.replace.project.model.ms,1772427063518000000,1772427123517000000,0
workspaceModel.collect.changes.ms,1772427063518000000,1772427123517000000,0
workspaceModel.check.recursive.update.ms,1772427063518000000,1772427123517000000,0
workspaceModel.to.snapshot.ms,1772427063518000000,1772427123517000000,2
workspaceModel.initializing.ms,1772427063518000000,1772427123517000000,1
workspaceModel.loading.total.ms,1772427063518000000,1772427123517000000,13
workspaceModel.pre.handlers.ms,1772427063518000000,1772427123517000000,1
workspaceModel.updates.count,1772427063518000000,1772427123517000000,1
IndexesFlusher.totalFlushingTimeUs,1772427063518000000,1772427123517000000,499637
Indexes.allKeys.lookups,1772427063518000000,1772427123517000000,0.0
Indexes.stubs.lookupDuration90PMs,1772427063518000000,1772427123517000000,0.0
Indexes.entries.lookupDurationMaxMs,1772427063518000000,1772427123517000000,0.0
Indexes.stubs.lookupDurationMaxMs,1772427063518000000,1772427123517000000,0.0
Indexes.stubs.lookupDurationAvgMs,1772427063518000000,1772427123517000000,0.0
VFSFlusher.totalFlushingTimeUs,1772427063518000000,1772427123517000000,0
Indexes.entries.lookupDurationAvgMs,1772427063518000000,1772427123517000000,0.0
VFSFlusher.totalFlushesRetried,1772427063518000000,1772427123517000000,0
VFSFlusher.totalContentionQuotaSpent,1772427063518000000,1772427123517000000,0
Indexes.entries.lookups,1772427063518000000,1772427123517000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1772427063518000000,1772427123517000000,0.0
Indexes.stubs.lookups,1772427063518000000,1772427123517000000,0.0
Indexes.entries.lookupDuration90PMs,1772427063518000000,1772427123517000000,0.0
IndexesFlusher.totalFlushesRetried,1772427063518000000,1772427123517000000,0
Indexes.allKeys.lookupDuration90PMs,1772427063518000000,1772427123517000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1772427063518000000,1772427123517000000,0
Indexes.allKeys.lookupDurationMaxMs,1772427063518000000,1772427123517000000,0.0
IndexesFlusher.totalFlushes,1772427063518000000,1772427123517000000,116
VFSFlusher.totalFlushes,1772427063518000000,1772427123517000000,0
FlushQueue.waitingTimeMaxNs,1772427063518000000,1772427123517000000,202751
NonBlockingReadAction.finalizedExecutionsCount,1772427063518000000,1772427123517000000,0
FlushQueue.executionTimeMaxNs,1772427063518000000,1772427123517000000,929791
FlushQueue.executionTime90PNs,1772427063518000000,1772427123517000000,61439
AWTEventQueue.dispatchTimeMaxNs,1772427063518000000,1772427123517000000,2244607
NonBlockingReadAction.failedExecutionTimeUs,1772427063518000000,1772427123517000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1772427063518000000,1772427123517000000,0
FlushQueue.queueSizeAvg,1772427063518000000,1772427123517000000,0.0
FlushQueue.waitingTimeAvgNs,1772427063518000000,1772427123517000000,90946.09836065574
NonBlockingReadAction.failedExecutionsCount,1772427063518000000,1772427123517000000,0
FlushQueue.waitingTime90PNs,1772427063518000000,1772427123517000000,119295
FlushQueue.queueSize90P,1772427063518000000,1772427123517000000,0
FlushQueue.queueSizeMax,1772427063518000000,1772427123517000000,0
AWTEventQueue.eventsDispatched,1772427063518000000,1772427123517000000,3422
FlushQueue.tasksExecuted,1772427063518000000,1772427123517000000,122
AWTEventQueue.dispatchTime90PNs,1772427063518000000,1772427123517000000,99839
FlushQueue.executionTimeAvgNs,1772427063518000000,1772427123517000000,55173.24590163935
AWTEventQueue.dispatchTimeTotalNS,1772427063518000000,1772427123517000000,185507973
AWTEventQueue.dispatchTimeAvgNs,1772427063518000000,1772427123517000000,54210.721215663354
FileNameCache.totalMisses,1772427063518000000,1772427123517000000,0
FileNameCache.queries,1772427063518000000,1772427123517000000,0
FileNameCache.fastMisses,1772427063518000000,1772427123517000000,0
JVM.maxHeapBytes,1772427063518000000,1772427123517000000,2147483648
JVM.GC.collectionTimesMs,1772427063518000000,1772427123517000000,0
JVM.threadCount,1772427063518000000,1772427123517000000,53
JVM.usedHeapBytes,1772427063518000000,1772427123517000000,944888816
JVM.usedNativeBytes,1772427063518000000,1772427123517000000,400483280
JVM.GC.collections,1772427063518000000,1772427123517000000,0
OS.loadAverage,1772427063518000000,1772427123517000000,1.53564453125
JVM.totalCpuTimeMs,1772427063518000000,1772427123517000000,1582
JVM.maxNativeBytes,1772427063518000000,1772427123517000000,-1
jps.apply.loaded.storage.ms,1772427123517000000,1772427183516000000,998
workspaceModel.mutableEntityStorage.add.diff.ms,1772427123517000000,1772427183516000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772427123517000000,1772427183516000000,2
jps.save.changed.project.entities.ms,1772427123517000000,1772427183516000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772427123517000000,1772427183516000000,0
jps.library.entities.serializer.save.entities.ms,1772427123517000000,1772427183516000000,0
workspaceModel.sync.entities.ms,1772427123517000000,1772427183516000000,0
jps.module.iml.entities.serializer.load.entities.ms,1772427123517000000,1772427183516000000,88
workspaceModel.global.apply.state.to.project.ms,1772427123517000000,1772427183516000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772427123517000000,1772427183516000000,1139
jps.global.handle.before.change.events.ms,1772427123517000000,1772427183516000000,0
jps.global.initialize.library.bridges.ms,1772427123517000000,1772427183516000000,0
jps.save.global.entities.ms,1772427123517000000,1772427183516000000,0
workspaceModel.global.updates.count,1772427123517000000,1772427183516000000,0
jps.library.entities.serializer.load.entities.ms,1772427123517000000,1772427183516000000,0
jps.global.get.libraries.ms,1772427123517000000,1772427183516000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772427123517000000,1772427183516000000,5
jps.global.get.library.ms,1772427123517000000,1772427183516000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772427123517000000,1772427183516000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772427123517000000,1772427183516000000,1
jps.artifact.entities.serializer.load.entities.ms,1772427123517000000,1772427183516000000,0
workspaceModel.moduleBridge.update.option.ms,1772427123517000000,1772427183516000000,0
workspaceModel.global.updates.ms,1772427123517000000,1772427183516000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772427123517000000,1772427183516000000,2
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772427123517000000,1772427183516000000,0
